##x-axis,1,2,4
##second,Volt,Volt,Volt
#-6.20000E-06,,,
+28.77500E-06,-148.00565442E-03,-24.89147550620E+00,-1.70992683E-03
+28.80000E-06,-152.43276047E-03,-24.89837987552E+00,-1.74834976E-03
+28.82500E-06,-156.04616002E-03,-24.90268358762E+00,-1.45472719E-03
+28.85000E-06,-147.12429609E-03,-24.90259660131E+00,-1.58351708E-03
+28.87500E-06,-149.46942158E-03,-24.90399467645E+00,-1.77453734E-03
+28.90000E-06,-158.79244770E-03,-24.89835326705E+00,-1.53175709E-03
+28.92500E-06,-161.34395840E-03,-24.89892127866E+00,-1.66886772E-03
+28.95000E-06,-149.09498091E-03,-24.90089667460E+00,-1.76091571E-03
+28.97500E-06,-166.66779990E-03,-24.89582523663E+00,-1.87215691E-03
+29.00000E-06,-167.16929034E-03,-24.88657525188E+00,-1.63721248E-03
+29.02500E-06,-150.12091442E-03,-24.87401300305E+00,-1.80174344E-03
+29.05000E-06,-155.33379937E-03,-24.90876320756E+00,-1.89039687E-03
+29.07500E-06,-177.73831631E-03,-24.90364842719E+00,-1.88344243E-03
+29.10000E-06,-142.74475362E-03,-24.90082721369E+00,-1.97115238E-03
+29.12500E-06,-159.58463375E-03,-24.90139790122E+00,-1.91149647E-03
+29.15000E-06,-165.73525984E-03,-24.89635435314E+00,-2.03395565E-03
+29.17500E-06,-165.87877973E-03,-24.90611649434E+00,-1.99810279E-03
+29.20000E-06,-151.25520393E-03,-24.87823624904E+00,-2.05167110E-03
+29.22500E-06,-162.39710339E-03,-24.91118883684E+00,-2.07498250E-03
+29.25000E-06,-163.91246685E-03,-24.90192407798E+00,-2.05742465E-03
+29.27500E-06,-147.08080293E-03,-24.90444129164E+00,-2.03731902E-03
+29.30000E-06,-139.96627950E-03,-24.89552598561E+00,-2.21430440E-03
+29.32500E-06,-165.86219655E-03,-24.91852033611E+00,-2.13894268E-03
+29.35000E-06,-142.28132912E-03,-24.90798153676E+00,-2.27185940E-03
+29.37500E-06,-160.22549828E-03,-24.91314953406E+00,-2.20055890E-03
+29.40000E-06,-161.94261119E-03,-24.89345154286E+00,-2.19165427E-03
+29.42500E-06,-150.87179327E-03,-24.87895181326E+00,-2.31837289E-03
+29.45000E-06,-153.10486922E-03,-24.90697727445E+00,-2.35513536E-03
+29.47500E-06,-147.05592817E-03,-24.88239915488E+00,-2.26295486E-03
+29.50000E-06,-163.22520710E-03,-24.90220678351E+00,-2.38243878E-03
+29.52500E-06,-155.15537943E-03,-24.90454429580E+00,-2.47895186E-03
+29.55000E-06,-147.87800163E-03,-24.90031581103E+00,-2.47042437E-03
+29.57500E-06,-158.66554868E-03,-24.90271950528E+00,-2.63586281E-03
+29.60000E-06,-174.64604319E-03,-24.88384132620E+00,-2.63486716E-03
+29.62500E-06,-149.11733051E-03,-24.89216992686E+00,-2.54041371E-03
+29.65000E-06,-146.82568579E-03,-24.89299878435E+00,-2.75660835E-03
+29.67500E-06,-144.21176203E-03,-24.89398623735E+00,-2.82321919E-03
+29.70000E-06,-161.96582764E-03,-24.90195392770E+00,-2.69892952E-03
+29.72500E-06,-155.80837983E-03,-24.90760581466E+00,-2.78857451E-03
+29.75000E-06,-144.35577188E-03,-24.90013045630E+00,-2.93722270E-03
+29.77500E-06,-145.93143780E-03,-24.89435600457E+00,-2.82215994E-03
+29.80000E-06,-145.93916406E-03,-24.90390667253E+00,-2.93402917E-03
+29.82500E-06,-151.47372502E-03,-24.89999635868E+00,-2.93229071E-03
+29.85000E-06,-134.03990323E-03,-24.89826190880E+00,-2.80207648E-03
+29.87500E-06,-160.90993135E-03,-24.89004629990E+00,-3.02626087E-03
+29.90000E-06,-132.85043695E-03,-24.90687849146E+00,-3.10488570E-03
+29.92500E-06,-156.21097422E-03,-24.91303616541E+00,-3.00204695E-03
+29.95000E-06,-174.98814666E-03,-24.90465069198E+00,-3.03025002E-03
+29.97500E-06,-136.22070447E-03,-24.89107408018E+00,-3.06594450E-03
+30.00000E-06,-152.82156066E-03,-24.89137521565E+00,-2.95478139E-03
+30.02500E-06,-170.33377567E-03,-24.90125603965E+00,-3.08467702E-03
+30.05000E-06,-161.71206730E-03,-24.89176171681E+00,-3.09443269E-03
+30.07500E-06,-146.84223128E-03,-24.88532152578E+00,-3.02652975E-03
+30.10000E-06,-150.76679159E-03,-24.88619202966E+00,-3.04806784E-03
+30.12500E-06,-154.69481929E-03,-24.89476760664E+00,-3.17473122E-03
+30.15000E-06,-149.59711206E-03,-24.89376172370E+00,-3.07302374E-03
+30.17500E-06,-155.26490379E-03,-24.89088883851E+00,-2.94367738E-03
+30.20000E-06,-147.74541156E-03,-24.89528436114E+00,-3.16948674E-03
+30.22500E-06,-168.19416855E-03,-24.89357320309E+00,-3.08201168E-03
+30.25000E-06,-158.08118003E-03,-24.88981119564E+00,-3.00186463E-03
+30.27500E-06,-160.31855253E-03,-24.88750862109E+00,-3.10835578E-03
+30.30000E-06,-158.12904512E-03,-24.89544943916E+00,-3.15059154E-03
+30.32500E-06,-177.65200839E-03,-24.88028626930E+00,-3.08934639E-03
+30.35000E-06,-152.04950056E-03,-24.88195804228E+00,-3.01547770E-03
+30.37500E-06,-160.97562335E-03,-24.90038365131E+00,-3.18166679E-03
+30.40000E-06,-148.84400955E-03,-24.87727879653E+00,-3.13147282E-03
+30.42500E-06,-156.78328237E-03,-24.90286457042E+00,-3.06674083E-03
+30.45000E-06,-150.86365243E-03,-24.89638808484E+00,-3.06760062E-03
+30.47500E-06,-150.90948231E-03,-24.90299158251E+00,-3.14758443E-03
+30.50000E-06,-147.22922240E-03,-24.88943064934E+00,-3.09434115E-03
+30.52500E-06,-147.58195417E-03,-24.89088416507E+00,-3.16762822E-03
+30.55000E-06,-159.56266103E-03,-24.89557995632E+00,-3.07752339E-03
+30.57500E-06,-156.76236495E-03,-24.89480009459E+00,-3.12354494E-03
+30.60000E-06,-154.48364757E-03,-24.89953285880E+00,-3.26455820E-03
+30.62500E-06,-141.22720421E-03,-24.89666325256E+00,-3.04434398E-03
+30.65000E-06,-159.51042402E-03,-24.89562220574E+00,-3.15847611E-03
+30.67500E-06,-144.13080596E-03,-24.89911439732E+00,-3.10528777E-03
+30.70000E-06,-148.97151159E-03,-24.88600283065E+00,-3.11536371E-03
+30.72500E-06,-167.93418952E-03,-24.90225404557E+00,-3.17034575E-03
+30.75000E-06,-161.53685093E-03,-24.90177731684E+00,-2.96157404E-03
+30.77500E-06,-144.35807091E-03,-24.90327783081E+00,-3.14177824E-03
+30.80000E-06,-158.28157269E-03,-24.89118752420E+00,-3.18010936E-03
+30.82500E-06,-164.47456127E-03,-24.88612761908E+00,-2.98140119E-03
+30.85000E-06,-155.56193116E-03,-24.89332524686E+00,-3.10977542E-03
+30.87500E-06,-144.10789102E-03,-24.88815212385E+00,-3.03584021E-03
+30.90000E-06,-168.42022745E-03,-24.91100110770E+00,-3.02723608E-03
+30.92500E-06,-163.77991447E-03,-24.90316367069E+00,-3.01984866E-03
+30.95000E-06,-149.60246391E-03,-24.90448810144E+00,-2.93390066E-03
+30.97500E-06,-173.46973039E-03,-24.90395664820E+00,-2.94111718E-03
+31.00000E-06,-149.22708101E-03,-24.90329045664E+00,-2.74366823E-03
+31.02500E-06,-158.63019636E-03,-24.89507122959E+00,-2.97122557E-03
+31.05000E-06,-137.32699102E-03,-24.88043947526E+00,-2.81432587E-03
+31.07500E-06,-142.23764752E-03,-24.89268148028E+00,-2.66477821E-03
+31.10000E-06,-159.18531831E-03,-24.89204325398E+00,-2.71825426E-03
+31.12500E-06,-137.33385043E-03,-24.87658339595E+00,-2.76618535E-03
+31.15000E-06,-163.15412556E-03,-24.90229912167E+00,-2.59292625E-03
+31.17500E-06,-159.56371633E-03,-24.91039702769E+00,-2.67707958E-03
+31.20000E-06,-162.04580380E-03,-24.89234190198E+00,-2.54583695E-03
+31.22500E-06,-151.29620961E-03,-24.89637048405E+00,-2.58032285E-03
+31.25000E-06,-153.06861236E-03,-24.92783654052E+00,-2.50799573E-03
+31.27500E-06,-158.38039337E-03,-24.91542112821E+00,-2.55524887E-03
+31.30000E-06,-141.84477691E-03,-24.89477356151E+00,-2.48237551E-03
+31.32500E-06,-146.57844565E-03,-24.90457241183E+00,-2.46920340E-03
+31.35000E-06,-167.43006084E-03,-24.90221842943E+00,-2.58710878E-03
+31.37500E-06,-139.46542977E-03,-24.89328269593E+00,-2.57415529E-03
+31.40000E-06,-161.09973338E-03,-24.88527633661E+00,-2.40489165E-03
+31.42500E-06,-147.71891616E-03,-24.90322540535E+00,-2.41869444E-03
+31.45000E-06,-145.06063241E-03,-24.89619990343E+00,-2.49139875E-03
+31.47500E-06,-167.76832003E-03,-24.88223215472E+00,-2.57871998E-03
+31.50000E-06,-149.45954705E-03,-24.88958389300E+00,-2.42660534E-03
+31.52500E-06,-161.89384157E-03,-24.89868496834E+00,-2.46639834E-03
+31.55000E-06,-143.24435961E-03,-24.90655010680E+00,-2.47643261E-03
+31.57500E-06,-156.84309489E-03,-24.87734381013E+00,-2.47271050E-03
+31.60000E-06,-153.31521178E-03,-24.90596992164E+00,-2.40491490E-03
+31.62500E-06,-155.18387235E-03,-24.88644077736E+00,-2.48442238E-03
+31.65000E-06,-147.05626737E-03,-24.88323977135E+00,-2.61266485E-03
+31.67500E-06,-146.39787743E-03,-24.88002255904E+00,-2.44109946E-03
+31.70000E-06,-156.86122332E-03,-24.89270439522E+00,-2.44231525E-03
+31.72500E-06,-160.19297263E-03,-24.89108093958E+00,-2.63300053E-03
+31.75000E-06,-145.58922127E-03,-24.87796914677E+00,-2.55696252E-03
+31.77500E-06,-140.52192910E-03,-24.90711325653E+00,-2.57874404E-03
+31.80000E-06,-160.63088166E-03,-24.89625722847E+00,-2.64804418E-03
+31.82500E-06,-138.73181251E-03,-24.90026768212E+00,-2.75575947E-03
+31.85000E-06,-160.12720525E-03,-24.89230082092E+00,-2.76711286E-03
+31.87500E-06,-174.89946433E-03,-24.90407691395E+00,-2.75020149E-03
+31.90000E-06,-144.44765777E-03,-24.90711250274E+00,-2.78953335E-03
+31.92500E-06,-133.11663468E-03,-24.88802952139E+00,-2.92074173E-03
+31.95000E-06,-167.25883951E-03,-24.90267782120E+00,-2.93621749E-03
+31.97500E-06,-154.57070927E-03,-24.89731851430E+00,-2.85387720E-03
+32.00000E-06,-150.96424450E-03,-24.89954676606E+00,-3.00843123E-03
+32.02500E-06,-160.45061495E-03,-24.89606030321E+00,-3.19113503E-03
+32.05000E-06,-174.37419211E-03,-24.88206274245E+00,-3.00184702E-03
+32.07500E-06,-150.50869701E-03,-24.89153415035E+00,-3.11896563E-03
+32.10000E-06,-153.43815345E-03,-24.88164420560E+00,-3.32328033E-03
+32.12500E-06,-155.09070503E-03,-24.89820876725E+00,-3.24172690E-03
+32.15000E-06,-169.72219553E-03,-24.89947655136E+00,-3.13453742E-03
+32.17500E-06,-159.92010394E-03,-24.90894686628E+00,-3.40824386E-03
+32.20000E-06,-169.95688521E-03,-24.91346178780E+00,-3.32244077E-03
+32.22500E-06,-158.63980707E-03,-24.90923888100E+00,-3.19670848E-03
+32.25000E-06,-146.12998370E-03,-24.89275388093E+00,-3.49083961E-03
+32.27500E-06,-157.80687916E-03,-24.87861430785E+00,-3.44978104E-03
+32.30000E-06,-164.88834930E-03,-24.88530569638E+00,-3.26524764E-03
+32.32500E-06,-166.50927977E-03,-24.89597557823E+00,-3.43050723E-03
+32.35000E-06,-145.90769371E-03,-24.88501677216E+00,-3.51600875E-03
+32.37500E-06,-164.57696241E-03,-24.88679822027E+00,-3.24872727E-03
+32.40000E-06,-140.31437552E-03,-24.90286034925E+00,-3.38379488E-03
+32.42500E-06,-149.43960954E-03,-24.90265739374E+00,-3.44260047E-03
+32.45000E-06,-156.06605984E-03,-24.88232547279E+00,-3.29457671E-03
+32.47500E-06,-150.69902668E-03,-24.88829315626E+00,-3.32126641E-03
+32.50000E-06,-162.70012332E-03,-24.87931513566E+00,-3.19264708E-03
+32.52500E-06,-152.39013416E-03,-24.87770634106E+00,-3.25778871E-03
+32.55000E-06,-146.68570867E-03,-24.87980588472E+00,-3.22610314E-03
+32.57500E-06,-162.07580428E-03,-24.90154564227E+00,-3.11368184E-03
+32.60000E-06,-154.91899373E-03,-24.89080234216E+00,-3.05300139E-03
+32.62500E-06,-154.05516081E-03,-24.88231665355E+00,-3.15619080E-03
+32.65000E-06,-145.38008476E-03,-24.86852208600E+00,-3.13219802E-03
+32.67500E-06,-158.57441657E-03,-24.88830197550E+00,-2.99614460E-03
+32.70000E-06,-159.53171833E-03,-24.89904685856E+00,-3.01163881E-03
+32.72500E-06,-162.41884997E-03,-24.89417494639E+00,-2.95116532E-03
+32.75000E-06,-150.76400260E-03,-24.88672638495E+00,-2.95715788E-03
+32.77500E-06,-161.35364448E-03,-24.89474145044E+00,-2.94375918E-03
+32.80000E-06,-153.82084802E-03,-24.87616843956E+00,-2.90600688E-03
+32.82500E-06,-167.62261418E-03,-24.89934739100E+00,-2.93626359E-03
+32.85000E-06,-151.95882072E-03,-24.89164808434E+00,-2.93198953E-03
+32.87500E-06,-150.49358370E-03,-24.87136591293E+00,-2.78861265E-03
+32.90000E-06,-158.60211802E-03,-24.89532962568E+00,-2.83686169E-03
+32.92500E-06,-156.63576745E-03,-24.89267318869E+00,-2.90903560E-03
+32.95000E-06,-150.61675150E-03,-24.89485218085E+00,-2.84886984E-03
+32.97500E-06,-157.64843441E-03,-24.88245908046E+00,-2.82890963E-03
+33.00000E-06,-139.50873449E-03,-24.90441472087E+00,-2.91875751E-03
+33.02500E-06,-171.04579712E-03,-24.87886901043E+00,-2.91460607E-03
+33.05000E-06,-172.02431780E-03,-24.88773185331E+00,-2.88055746E-03
+33.07500E-06,-171.36913144E-03,-24.89835639524E+00,-2.92033665E-03
+33.10000E-06,-154.42707631E-03,-24.89703275596E+00,-2.92953060E-03
+33.12500E-06,-155.34868654E-03,-24.88402943223E+00,-2.88686706E-03
+33.15000E-06,-168.26016207E-03,-24.87614955734E+00,-3.02125724E-03
+33.17500E-06,-171.88113712E-03,-24.89475509387E+00,-3.15371445E-03
+33.20000E-06,-167.18847406E-03,-24.91054205513E+00,-3.01207594E-03
+33.22500E-06,-147.93785183E-03,-24.89141535448E+00,-3.06212196E-03
+33.25000E-06,-161.01022190E-03,-24.87784635587E+00,-3.08567249E-03
+33.27500E-06,-166.66730994E-03,-24.88045862130E+00,-3.01621996E-03
+33.30000E-06,-164.52129569E-03,-24.91136616380E+00,-3.16908902E-03
+33.32500E-06,-144.72131793E-03,-24.89151730335E+00,-3.07375331E-03
+33.35000E-06,-158.68431783E-03,-24.88995211498E+00,-3.24444486E-03
+33.37500E-06,-164.05545909E-03,-24.89889044902E+00,-3.21376193E-03
+33.40000E-06,-157.07062365E-03,-24.89693092016E+00,-3.18709344E-03
+33.42500E-06,-148.69050207E-03,-24.89244935345E+00,-3.24836738E-03
+33.45000E-06,-159.66050180E-03,-24.86314348231E+00,-3.29261776E-03
+33.47500E-06,-153.27639206E-03,-24.89839457425E+00,-3.37585133E-03
+33.50000E-06,-145.41261040E-03,-24.88970427182E+00,-3.20928713E-03
+33.52500E-06,-157.80005744E-03,-24.89165445379E+00,-3.30556530E-03
+33.55000E-06,-165.99331674E-03,-24.88928407664E+00,-3.33974721E-03
+33.57500E-06,-145.89046981E-03,-24.89219095735E+00,-3.37645924E-03
+33.60000E-06,-174.77576888E-03,-24.87927303699E+00,-3.29341164E-03
+33.62500E-06,-147.79938228E-03,-24.89359479892E+00,-3.22218079E-03
+33.65000E-06,-162.23032937E-03,-24.88565318938E+00,-3.40670883E-03
+33.67500E-06,-143.41697544E-03,-24.89935063226E+00,-3.21102203E-03
+33.70000E-06,-163.74237618E-03,-24.90656269494E+00,-3.34262753E-03
+33.72500E-06,-170.52256010E-03,-24.88856316058E+00,-3.47233142E-03
+33.75000E-06,-155.59668046E-03,-24.88872567575E+00,-3.32637116E-03
+33.77500E-06,-161.36212451E-03,-24.89091032127E+00,-3.21636239E-03
+33.80000E-06,-155.33180185E-03,-24.88944670488E+00,-3.36561592E-03
+33.82500E-06,-160.19692998E-03,-24.89480638866E+00,-3.27201750E-03
+33.85000E-06,-160.47013787E-03,-24.88543655275E+00,-3.17108925E-03
+33.87500E-06,-151.27363387E-03,-24.88795531166E+00,-3.26999004E-03
+33.90000E-06,-162.24755326E-03,-24.88129961466E+00,-3.27517955E-03
+33.92500E-06,-158.88018780E-03,-24.88962011218E+00,-3.18723858E-03
+33.95000E-06,-159.14419956E-03,-24.88695466750E+00,-3.27034441E-03
+33.97500E-06,-149.49644462E-03,-24.89615045541E+00,-3.11415491E-03
+34.00000E-06,-173.52486946E-03,-24.90091570757E+00,-3.21800075E-03
+34.02500E-06,-146.27210909E-03,-24.88829843273E+00,-3.19699191E-03
+34.05000E-06,-137.49188059E-03,-24.88338468573E+00,-3.18434367E-03
+34.07500E-06,-160.95270841E-03,-24.88377883777E+00,-3.09106477E-03
+34.10000E-06,-167.62498859E-03,-24.88372742991E+00,-3.29028954E-03
+34.12500E-06,-151.84013792E-03,-24.89143129695E+00,-3.13735174E-03
+34.15000E-06,-172.24276352E-03,-24.90396580664E+00,-3.11085154E-03
+34.17500E-06,-172.75522146E-03,-24.89491048581E+00,-3.26391309E-03
+34.20000E-06,-159.48147883E-03,-24.87888924945E+00,-3.24121635E-03
+34.22500E-06,-182.12837402E-03,-24.88463452986E+00,-3.17883724E-03
+34.25000E-06,-146.67756784E-03,-24.87469151893E+00,-3.32213368E-03
+34.27500E-06,-157.15165510E-03,-24.89287591806E+00,-3.21310482E-03
+34.30000E-06,-137.46044793E-03,-24.88865987067E+00,-3.35373461E-03
+34.32500E-06,-163.47919358E-03,-24.89304548108E+00,-3.51921958E-03
+34.35000E-06,-173.04094212E-03,-24.88905779162E+00,-3.45711687E-03
+34.37500E-06,-141.63775098E-03,-24.88143092330E+00,-3.30714206E-03
+34.40000E-06,-153.16230732E-03,-24.88737904615E+00,-3.51540005E-03
+34.42500E-06,-164.52253943E-03,-24.88624023395E+00,-3.55519797E-03
+34.45000E-06,-160.87993087E-03,-24.88931799679E+00,-3.56347596E-03
+34.47500E-06,-171.90525811E-03,-24.87160934647E+00,-3.50737473E-03
+34.50000E-06,-167.32091337E-03,-24.89620050646E+00,-3.70709459E-03
+34.52500E-06,-167.46269956E-03,-24.88935259533E+00,-3.65100424E-03
+34.55000E-06,-146.71683982E-03,-24.88060719152E+00,-3.60133207E-03
+34.57500E-06,-166.41483103E-03,-24.88762764310E+00,-3.77196889E-03
+34.60000E-06,-160.64460046E-03,-24.89141644747E+00,-3.66552776E-03
+34.62500E-06,-152.32681656E-03,-24.88050049383E+00,-3.76414341E-03
+34.65000E-06,-156.14109873E-03,-24.87925249646E+00,-3.85853734E-03
+34.67500E-06,-164.84225560E-03,-24.89282036441E+00,-3.71591379E-03
+34.70000E-06,-155.04012633E-03,-24.91242266312E+00,-3.73490717E-03
+34.72500E-06,-159.21716555E-03,-24.89896627938E+00,-3.88574437E-03
+34.75000E-06,-157.19266078E-03,-24.90750484571E+00,-3.93654878E-03
+34.77500E-06,-158.12964815E-03,-24.89461956407E+00,-3.83067844E-03
+34.80000E-06,-162.33043147E-03,-24.89393780692E+00,-3.74304068E-03
+34.82500E-06,-152.09450129E-03,-24.87493325647E+00,-3.75271166E-03
+34.85000E-06,-162.25546796E-03,-24.89340379083E+00,-3.94742743E-03
+34.87500E-06,-171.97076167E-03,-24.87805243956E+00,-3.81791835E-03
+34.90000E-06,-166.79296522E-03,-24.87439969265E+00,-3.77356537E-03
+34.92500E-06,-163.83637266E-03,-24.88129230299E+00,-3.85082719E-03
+34.95000E-06,-153.25396708E-03,-24.88498013840E+00,-3.88377664E-03
+34.97500E-06,-156.84761757E-03,-24.88648977312E+00,-3.72979943E-03
+35.00000E-06,-147.07089072E-03,-24.87344352157E+00,-3.84661370E-03
+35.02500E-06,-159.32103656E-03,-24.91275896248E+00,-3.90468902E-03
+35.05000E-06,-151.09792754E-03,-24.89512022535E+00,-3.70209982E-03
+35.07500E-06,-152.25162691E-03,-24.89012024581E+00,-3.67906566E-03
+35.10000E-06,-159.66325310E-03,-24.89562755759E+00,-3.74591705E-03
+35.12500E-06,-169.05540093E-03,-24.89669069019E+00,-3.82887286E-03
+35.15000E-06,-162.37543219E-03,-24.87784484830E+00,-3.69143219E-03
+35.17500E-06,-163.57925800E-03,-24.88574413304E+00,-3.59332505E-03
+35.20000E-06,-159.27814643E-03,-24.89379195032E+00,-3.68580438E-03
+35.22500E-06,-145.95054615E-03,-24.88137348519E+00,-3.55095532E-03
+35.25000E-06,-134.27779648E-03,-24.87580345884E+00,-3.70570700E-03
+35.27500E-06,-148.10609573E-03,-24.88324425634E+00,-3.57997679E-03
+35.30000E-06,-158.42494182E-03,-24.90480246577E+00,-3.48193269E-03
+35.32500E-06,-145.31375204E-03,-24.88172568932E+00,-3.68177765E-03
+35.35000E-06,-151.71489722E-03,-24.87406625766E+00,-3.61981209E-03
+35.37500E-06,-170.30795867E-03,-24.88225902700E+00,-3.54616830E-03
+35.40000E-06,-134.33602606E-03,-24.88063331003E+00,-3.66602209E-03
+35.42500E-06,-160.84423934E-03,-24.88181015047E+00,-3.59216790E-03
+35.45000E-06,-164.40585414E-03,-24.89135561734E+00,-3.75526914E-03
+35.47500E-06,-151.53802253E-03,-24.88623808568E+00,-3.72632718E-03
+35.50000E-06,-133.43250657E-03,-24.90082382168E+00,-3.63168897E-03
+35.52500E-06,-158.72502200E-03,-24.90208847760E+00,-3.64872752E-03
+35.55000E-06,-178.97029583E-03,-24.90148647047E+00,-3.86516093E-03
+35.57500E-06,-160.74590862E-03,-24.87602329904E+00,-3.83457645E-03
+35.60000E-06,-156.89601031E-03,-24.89750413285E+00,-3.78826883E-03
+35.62500E-06,-150.19987297E-03,-24.89240303361E+00,-3.98977626E-03
+35.65000E-06,-168.55500347E-03,-24.88959406904E+00,-3.98979818E-03
+35.67500E-06,-132.19898180E-03,-24.89727426737E+00,-4.00013056E-03
+35.70000E-06,-150.14186953E-03,-24.86819867630E+00,-4.09595978E-03
+35.72500E-06,-167.38784911E-03,-24.88163033604E+00,-4.05014657E-03
+35.75000E-06,-168.22989777E-03,-24.91179612043E+00,-4.09213675E-03
+35.77500E-06,-146.65359760E-03,-24.90500191619E+00,-4.29013603E-03
+35.80000E-06,-142.81368689E-03,-24.88042104532E+00,-4.09599934E-03
+35.82500E-06,-156.69026581E-03,-24.90309937318E+00,-4.13755145E-03
+35.85000E-06,-151.91555370E-03,-24.89740938259E+00,-4.19607488E-03
+35.87500E-06,-160.91128815E-03,-24.88094111646E+00,-4.17476112E-03
+35.90000E-06,-147.49010597E-03,-24.87791397001E+00,-4.20962472E-03
+35.92500E-06,-152.84658619E-03,-24.88262555297E+00,-4.23251355E-03
+35.95000E-06,-141.63190918E-03,-24.86860292900E+00,-4.34636142E-03
+35.97500E-06,-146.68585943E-03,-24.88092411870E+00,-4.20742832E-03
+36.00000E-06,-159.46221973E-03,-24.88301156418E+00,-4.27441529E-03
+36.02500E-06,-144.35430200E-03,-24.88479949481E+00,-4.30233434E-03
+36.05000E-06,-162.44881276E-03,-24.87667019382E+00,-4.25926095E-03
+36.07500E-06,-159.34960486E-03,-24.89082672697E+00,-4.31447736E-03
+36.10000E-06,-163.32530921E-03,-24.87647865809E+00,-4.43732722E-03
+36.12500E-06,-141.43596383E-03,-24.87674998153E+00,-4.29569682E-03
+36.15000E-06,-161.20906930E-03,-24.89361492487E+00,-4.15766703E-03
+36.17500E-06,-156.44803831E-03,-24.87860269963E+00,-4.44564365E-03
+36.20000E-06,-166.96901075E-03,-24.88065045854E+00,-4.27489401E-03
+36.22500E-06,-162.93760199E-03,-24.88699179121E+00,-4.23476558E-03
+36.25000E-06,-160.25602640E-03,-24.90069684728E+00,-4.34598788E-03
+36.27500E-06,-164.01343580E-03,-24.89231661263E+00,-4.29030659E-03
+36.30000E-06,-156.30399078E-03,-24.87730144764E+00,-4.24001421E-03
+36.32500E-06,-158.02453340E-03,-24.87432295775E+00,-4.22056673E-03
+36.35000E-06,-155.27451450E-03,-24.88846177705E+00,-4.13223247E-03
+36.37500E-06,-161.79215652E-03,-24.88778393957E+00,-4.12327010E-03
+36.40000E-06,-161.88253485E-03,-24.88683918826E+00,-4.10734715E-03
+36.42500E-06,-149.57600620E-03,-24.87228786236E+00,-4.09760851E-03
+36.45000E-06,-160.87623734E-03,-24.87704372995E+00,-4.08506764E-03
+36.47500E-06,-151.37456514E-03,-24.89916723737E+00,-3.90463309E-03
+36.50000E-06,-154.67582401E-03,-24.89429027488E+00,-3.97135337E-03
+36.52500E-06,-158.64530967E-03,-24.88275723850E+00,-4.00516042E-03
+36.55000E-06,-150.47496531E-03,-24.89292540378E+00,-3.79188429E-03
+36.57500E-06,-152.16584665E-03,-24.87011267679E+00,-3.83435897E-03
+36.60000E-06,-163.94657543E-03,-24.88972658373E+00,-3.78214752E-03
+36.62500E-06,-159.70195975E-03,-24.89035150579E+00,-3.66176871E-03
+36.65000E-06,-141.79529119E-03,-24.88266667172E+00,-3.69491216E-03
+36.67500E-06,-148.86956273E-03,-24.89428741051E+00,-3.69270973E-03
+36.70000E-06,-162.38172626E-03,-24.87612249661E+00,-3.58514803E-03
+36.72500E-06,-143.31672258E-03,-24.89310657502E+00,-3.62520844E-03
+36.75000E-06,-154.99802766E-03,-24.86505597524E+00,-3.66513392E-03
+36.77500E-06,-167.35136612E-03,-24.88172983511E+00,-3.56411269E-03
+36.80000E-06,-167.86103508E-03,-24.88935617579E+00,-3.58607175E-03
+36.82500E-06,-151.51246935E-03,-24.88235829995E+00,-3.50712610E-03
+36.85000E-06,-149.88347343E-03,-24.87118655077E+00,-3.58531480E-03
+36.87500E-06,-148.51196906E-03,-24.87176130871E+00,-3.58990080E-03
+36.90000E-06,-149.25847599E-03,-24.90038794787E+00,-3.48841548E-03
+36.92500E-06,-140.37505489E-03,-24.88032693577E+00,-3.64515804E-03
+36.95000E-06,-157.70300815E-03,-24.89601104363E+00,-3.59125387E-03
+36.97500E-06,-140.55837441E-03,-24.88241313751E+00,-3.54313786E-03
+37.00000E-06,-162.61950645E-03,-24.88039179862E+00,-3.58317596E-03
+37.02500E-06,-162.92399625E-03,-24.88174656905E+00,-3.66490143E-03
+37.05000E-06,-145.62849326E-03,-24.88554570022E+00,-3.64424834E-03
+37.07500E-06,-141.34826142E-03,-24.88144147623E+00,-3.57841599E-03
+37.10000E-06,-144.33195240E-03,-24.88350774046E+00,-3.76767912E-03
+37.12500E-06,-164.45409612E-03,-24.89730698146E+00,-3.88982175E-03
+37.15000E-06,-161.55735377E-03,-24.88708375248E+00,-3.59837309E-03
+37.17500E-06,-158.51803376E-03,-24.89786967891E+00,-3.76453697E-03
+37.20000E-06,-139.00113842E-03,-24.88420909591E+00,-3.91792427E-03
+37.22500E-06,-163.44749709E-03,-24.90627573056E+00,-3.73595080E-03
+37.25000E-06,-156.91447794E-03,-24.88776664029E+00,-3.82867637E-03
+37.27500E-06,-154.27564173E-03,-24.90226316632E+00,-3.85514044E-03
+37.30000E-06,-149.57600620E-03,-24.88045896050E+00,-3.86922116E-03
+37.32500E-06,-154.78847657E-03,-24.88299354881E+00,-3.86269899E-03
+37.35000E-06,-144.92099449E-03,-24.86948259133E+00,-3.94318419E-03
+37.37500E-06,-152.13268029E-03,-24.88638495989E+00,-3.94189942E-03
+37.40000E-06,-154.52227884E-03,-24.88738703623E+00,-4.08042028E-03
+37.42500E-06,-146.57215158E-03,-24.87306606577E+00,-3.97931514E-03
+37.45000E-06,-138.94897678E-03,-24.87618517349E+00,-3.88695036E-03
+37.47500E-06,-152.35123906E-03,-24.88537576031E+00,-4.09142844E-03
